Duration(s),SkillName,BagName,IsValid,FailReason,Operator,Size(MB),Station,Start_Time,SkillCode
654.0,Package Cotton set,SKILL_009_20260114_082630,True,BAD_HZ /gripper_l/data (4.0/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.1/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (4.1/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.1/30.0),C_BECERRA,945.24,2,2026-01-14T08:26:30Z,SKILL_009
549.38,Separate tongue depressors by type,SKILL_008_20260114_130204,True,MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.1/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (4.2/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.0/30.0) | BAD_HZ /gripper_l/data (4.3/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r,c_becerra,1003.3,2,2026-01-14T13:02:04Z,SKILL_008
281.26,Thread a needle,SKILL_015_20260114_094815,True,MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.2/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (4.7/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.2/30.0) | BAD_HZ /gripper_l/data (4.4/120.0),c_becerra,457.1,2,2026-01-14T09:48:15Z,SKILL_015
38.01,Thread a needle,SKILL_015_20260114_094731,True,TOO_SHORT (6.8s < 90.0s) | BAD_HZ /camera_l/depth/image_rect_raw (6.8/30.0) | BAD_HZ /gripper_l/data (18.4/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (6.2/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (18.1/120.0),c_becerra,84.75,2,2026-01-14T09:47:31Z,SKILL_015
249.33,Thread a needle,SKILL_015_20260114_094321,True,BAD_HZ /gripper_l/data (4.6/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.2/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (4.6/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.2/30.0),c_becerra,385.29,2,2026-01-14T09:43:21Z,SKILL_015
173.2,Thread a needle,SKILL_015_20260114_094016,True,MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (5.0/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.3/30.0) | BAD_HZ /gripper_l/data (4.3/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.2/30.0),c_becerra,277.44,2,2026-01-14T09:40:16Z,SKILL_015
678.13,Fasten nuts onto bolts,SKILL_014_20260114_092640,True,MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.1/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (3.9/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.1/30.0) | BAD_HZ /gripper_l/data (4.2/120.0),c_becerra,1008.85,2,2026-01-14T09:26:40Z,SKILL_014
280.55,Set up a hand lamp,SKILL_013_20260114_135553,True,MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (4.9/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.2/30.0) | BAD_HZ /gripper_l/data (4.9/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.2/30.0),c_becerra,423.06,2,2026-01-14T13:55:53Z,SKILL_013
240.07,Set up a hand lamp,SKILL_013_20260114_135029,True,MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (4.3/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.1/30.0) | BAD_HZ /gripper_l/data (4.4/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.3/30.0) | MISSING_CRIT /pika_pose_l,c_becerra,376.26,2,2026-01-14T13:50:29Z,SKILL_013
29.8,Set up a hand lamp,SKILL_013_20260114_092550,True,TOO_SHORT (4.8s < 90.0s) | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (29.2/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (7.1/30.0) | BAD_HZ /gripper_l/data (29.2/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (7.1/30.0) | MISSING_CRIT /pika_pose_l,c_becerra,45.1,2,2026-01-14T09:25:50Z,SKILL_013
17.76,Set up a hand lamp,SKILL_013_20260114_092533,True,TOO_SHORT (4.7s < 90.0s) | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (6.8/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /gripper_r/data | MISSING_CRIT /camera_l/depth/image_rect_raw | BAD_HZ /gripper_l/data (27.6/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg,c_becerra,29.21,2,2026-01-14T09:25:33Z,SKILL_013
105.12,Set up a hand lamp,SKILL_013_20260114_092348,False,TOO_SHORT (83.5s < 90.0s) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.3/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (5.1/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.3/30.0) | BAD_HZ /gripper_l/data (5.2/120.0),c_becerra,144.81,2,2026-01-14T09:23:48Z,SKILL_013
355.31,Set up a hand lamp,SKILL_013_20260114_091752,True,BAD_HZ /camera_l/depth/image_rect_raw (1.1/30.0) | BAD_HZ /gripper_l/data (4.3/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.1/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (4.4/120.0),c_becerra,513.87,2,2026-01-14T09:17:52Z,SKILL_013
197.62,Set up a hand lamp,SKILL_013_20260114_090945,True,BAD_HZ /gripper_r/data (4.9/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.3/30.0) | BAD_HZ /gripper_l/data (4.8/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.3/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg,c_becerra,308.68,2,2026-01-14T09:09:45Z,SKILL_013
252.24,Set up a hand lamp,SKILL_013_20260114_091309,True,MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.0/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (4.6/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.2/30.0) | BAD_HZ /gripper_l/data (4.6/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r,c_becerra,369.6,2,2026-01-14T09:13:09Z,SKILL_013
329.53,Put pasta in jars,SKILL_012_20260114_134015,True,MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.2/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (4.6/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.1/30.0) | BAD_HZ /gripper_l/data (4.5/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r,c_becerra,571.7,2,2026-01-14T13:40:15Z,SKILL_012
45.7,Put pasta in jars,SKILL_012_20260114_090518,True,TOO_SHORT (16.2s < 90.0s) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (5.5/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (22.7/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (0.1/30.0) | BAD_HZ /gripper_l/data (18.6/120.0),c_becerra,96.08,2,2026-01-14T09:05:18Z,SKILL_012
373.4,Put pasta in jars,SKILL_012_20260114_085904,True,MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (7.4/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (0.0/30.0) | BAD_HZ /gripper_l/data (7.5/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.9/30.0),c_becerra,671.46,2,2026-01-14T08:59:04Z,SKILL_012
400.01,Package plastic ice cubes,SKILL_011_20260114_133303,True,MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.2/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (4.3/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.1/30.0) | BAD_HZ /gripper_l/data (4.3/120.0),c_becerra,676.06,2,2026-01-14T13:33:03Z,SKILL_011
459.53,Package plastic ice cubes,SKILL_011_20260114_084805,True,MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.2/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (4.6/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.0/30.0) | BAD_HZ /gripper_l/data (4.7/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg,C_BECERRA,754.32,2,2026-01-14T08:48:05Z,SKILL_011
443.09,Package earphones,SKILL_010_20260114_132448,True,BAD_HZ /camera_l/depth/image_rect_raw (1.1/30.0) | BAD_HZ /gripper_l/data (4.3/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.1/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (4.4/120.0),c_becerra,725.43,2,2026-01-14T13:24:48Z,SKILL_010
2.66,Organize beads per color,SKILL_001_20260115_074751,True,TOO_SHORT (2.0s < 90.0s) | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (99.8/120.0),e_martinez,15.54,1,2026-01-15T07:47:51Z,SKILL_001
5.75,Organize beads per color,SKILL_001_20260115_074621,True,TOO_SHORT (4.9s < 90.0s) | BAD_HZ /gripper_r/data (81.7/120.0) | MISSING_CRIT /camera_l/depth/image_rect_raw | BAD_HZ /gripper_l/data (97.3/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg,e_martinez,27.28,1,2026-01-15T07:46:21Z,SKILL_001
34.09,Organize beads per color,SKILL_001_20260115_072008,False,TOO_SHORT (7.3s < 90.0s) | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0),e_martinez,124.3,1,2026-01-15T07:20:08Z,SKILL_001
772.49,Organize beads per color,SKILL_001_20260115_070715,True,MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (17.4/120.0) | MISSING_CRIT /camera_l/depth/image_rect_raw | BAD_HZ /gripper_l/data (17.6/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0),e_martinez,2348.02,1,2026-01-15T07:07:16Z,SKILL_001
16.93,Open locks with their keys,SKILL_020_20260114_145732,True,TOO_SHORT (1.0s < 90.0s) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /gripper_l/data | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r,c_becerra,28.42,2,2026-01-14T14:57:32Z,SKILL_020
17.32,Open locks with their keys,SKILL_020_20260114_145715,True,TOO_SHORT (1.0s < 90.0s) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw,c_becerra,28.84,2,2026-01-14T14:57:15Z,SKILL_020
74.29,Open locks with their keys,SKILL_020_20260114_145601,True,TOO_SHORT (51.3s < 90.0s) | BAD_HZ /gripper_r/data (5.3/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.0/30.0) | BAD_HZ /gripper_l/data (6.2/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.8/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg,c_becerra,121.51,2,2026-01-14T14:56:01Z,SKILL_020
16.99,Open locks with their keys,SKILL_020_20260114_145525,True,TOO_SHORT (1.0s < 90.0s) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw | BAD_HZ /gripper_l/data (90.9/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg,c_becerra,40.13,2,2026-01-14T14:55:25Z,SKILL_020
21.42,Open locks with their keys,SKILL_020_20260114_145503,False,TOO_SHORT (19.8s < 90.0s) | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (6.8/120.0) | MISSING_CRIT /camera_l/depth/image_rect_raw | BAD_HZ /gripper_l/data (6.6/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.7/30.0) | MISSING_CRIT /pika_pose_l,c_becerra,45.86,2,2026-01-14T14:55:03Z,SKILL_020
225.22,Open locks with their keys,SKILL_020_20260114_145118,True,MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.2/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (4.3/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.0/30.0) | BAD_HZ /gripper_l/data (4.5/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r,c_becerra,355.54,2,2026-01-14T14:51:18Z,SKILL_020
79.5,Open locks with their keys,SKILL_020_20260114_144502,True,TOO_SHORT (52.4s < 90.0s) | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.6/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (6.6/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.5/30.0) | BAD_HZ /gripper_l/data (7.7/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r,c_becerra,132.37,2,2026-01-14T14:45:02Z,SKILL_020
269.81,Open locks with their keys,SKILL_020_20260114_143854,False,MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.2/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (4.3/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.1/30.0) | BAD_HZ /gripper_l/data (4.2/120.0),c_becerra,404.8,2,2026-01-14T14:38:54Z,SKILL_020
157.34,Put pasta in plastic containers,SKILL_019_20260114_105516,False,MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.4/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (5.1/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.2/30.0) | BAD_HZ /gripper_l/data (5.1/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r,c_becerra,261.55,2,2026-01-14T10:55:16Z,SKILL_019
105.1,Put pasta in plastic containers,SKILL_019_20260114_105230,False,TOO_SHORT (72.5s < 90.0s) | BAD_HZ /gripper_r/data (6.0/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.5/30.0) | BAD_HZ /gripper_l/data (5.8/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.5/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg,c_becerra,180.28,2,2026-01-14T10:52:30Z,SKILL_019
384.12,Put pasta in plastic containers,SKILL_019_20260114_104606,True,MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.1/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (4.3/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.2/30.0) | BAD_HZ /gripper_l/data (4.4/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r,c_becerra,668.41,2,2026-01-14T10:46:06Z,SKILL_019
731.88,Put pasta in ziploc bags,SKILL_017_20260114_095938,True,MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.1/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (4.0/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.1/30.0) | BAD_HZ /gripper_l/data (4.2/120.0),c_becerra,1266.97,2,2026-01-14T09:59:38Z,SKILL_017
184.35,Thread a needle,SKILL_015_20260114_095336,True,MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.4/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (4.0/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.1/30.0) | BAD_HZ /gripper_l/data (4.7/120.0),c_becerra,308.66,2,2026-01-14T09:53:36Z,SKILL_015
928.46,Close bags with twist ties,SKILL_018_20260114_101959,False,MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.1/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (4.1/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.1/30.0) | BAD_HZ /gripper_l/data (4.2/120.0),c_becerra,1484.75,2,2026-01-14T10:19:59Z,SKILL_018
496.96,Put pasta in plastic containers,SKILL_019_20260114_103657,True,MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (4.4/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.1/30.0) | BAD_HZ /gripper_l/data (4.4/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.1/30.0) | MISSING_CRIT /pika_pose_l,c_becerra,841.96,2,2026-01-14T10:36:57Z,SKILL_019
601.45,Package Cotton set,SKILL_009_20260115_112017,True,MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw,e_martinez,2926.4,1,2026-01-15T11:20:17Z,SKILL_009
540.2,Package Cotton set,SKILL_009_20260115_124124,True,MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw,e_martinez,2701.36,1,2026-01-15T12:41:24Z,SKILL_009
301.4,Separate tongue depressors by type,SKILL_008_20260115_111322,False,MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw,e_martinez,1499.25,1,2026-01-15T11:13:22Z,SKILL_008
269.49,Separate tongue depressors by color,SKILL_007_20260115_110743,False,MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg,e_martinez,1329.22,1,2026-01-15T11:07:43Z,SKILL_007
151.06,Insert allen keys in package,SKILL_005_20260115_105713,True,MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg,e_martinez,667.97,1,2026-01-15T10:57:13Z,SKILL_005
