Duration(s),StartTime,Operator,IsValid,FailReason,Station,SkillName
605.93899234,2026-03-03T08:49:21.844Z,d_vargas,True,,3,Put pasta in ziploc bags
255.516447576,2026-03-03T09:05:40.577Z,c_becerra,True,,2,Close bags with twist ties
96.995836771,2026-03-03T09:10:43.196Z,c_becerra,True,,2,Close bags with twist ties
600.092521997,2026-03-03T09:06:11.804Z,e_cabezas,True,,4,Put crystal tubes on their holder and stuff them with colored sticks
304.716955609,2026-03-03T09:21:19.325Z,c_becerra,True,,1,Close bags with twist ties
572.739025921,2026-03-03T09:17:08.626Z,e_cabezas,True,,4,Put crystal tubes on their holder and stuff them with colored sticks
942.547871833,2026-03-03T09:10:47.838Z,n_mora,True,,3,Package earphones
251.21287548,2026-03-03T09:27:42.447Z,c_becerra,True,,1,Close bags with twist ties
108.368307797,2026-03-03T09:33:37.774Z,c_becerra,True,,1,Built up box (Present)
114.820874026,2026-03-03T09:35:55.418Z,c_becerra,True,,1,Built up box (Present)
588.72585815,2026-03-03T09:28:03.075Z,e_cabezas,True,,4,Put crystal tubes on their holder and stuff them with colored sticks
115.730839055,2026-03-03T09:38:32.251Z,c_becerra,True,,1,Built up box (Present)
93.128228342,2026-03-03T09:41:02.638Z,c_becerra,True,,1,Built up box (Present)
864.134652653,2026-03-03T09:29:22.233Z,n_mora,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),3,Package earphones
522.910961721,2026-03-03T09:38:58.309Z,e_cabezas,True,,4,Put crystal tubes on their holder and stuff them with colored sticks
273.970011092,2026-03-03T09:45:02.437Z,n_mora,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),3,Put pasta in ziploc bags
417.894903055,2026-03-03T09:43:22.831Z,c_becerra,True,,1,Insert allen keys in package
86.212569056,2026-03-03T09:50:35.280Z,c_becerra,False,TOO_SHORT (86.2s < 90.0s),1,Insert allen keys in package
129.609370701,2026-03-03T09:53:11.539Z,n_mora,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),3,Built up box (Present)
171.637232872,2026-03-03T09:53:44.022Z,c_becerra,True,,1,Put pasta in ziploc bags
85.328327715,2026-03-03T09:56:07.638Z,n_mora,False,TOO_SHORT (85.3s < 90.0s) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),3,Built up box (Present)
613.486017443,2026-03-03T09:48:49.531Z,e_cabezas,True,,4,Put crystal tubes on their holder and stuff them with colored sticks
180.294830885,2026-03-03T09:57:14.609Z,c_becerra,True,,1,Put pasta in ziploc bags
247.809521429,2026-03-03T10:07:02.826Z,c_becerra,True,,1,Put pasta in plastic containers
363.732623902,2026-03-03T10:07:19.729Z,e_martinez,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),3,Put pasta in ziploc bags
172.980969314,2026-03-03T10:11:43.694Z,c_becerra,True,,1,Put pasta in plastic containers
124.807857905,2026-03-03T10:15:13.985Z,c_becerra,True,,1,Put pasta in plastic containers
603.011534499,2026-03-03T10:06:02.957Z,e_cabezas,True,,4,Put crystal tubes on their holder and stuff them with colored sticks
316.249187164,2026-03-03T10:16:48.619Z,e_martinez,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),3,Package earphones
443.511919698,2026-03-03T10:19:34.935Z,c_becerra,True,,1,Package earphones
578.760273386,2026-03-03T10:17:14.644Z,e_cabezas,True,,4,Put crystal tubes on their holder and stuff them with colored sticks
355.939064923,2026-03-03T10:23:23.508Z,e_martinez,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),3,Package a sewing set
410.538331155,2026-03-03T10:29:21.262Z,e_cabezas,True,,4,Fasten nuts onto bolts
300.344319731,2026-03-03T10:31:50.525Z,e_martinez,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),3,Package a sewing set
473.932444246,2026-03-03T10:28:35.817Z,c_becerra,True,,1,Set up a hand lamp
390.525236966,2026-03-03T10:37:49.991Z,c_becerra,True,,1,Set up a hand lamp
236.201509969,2026-03-03T10:41:16.656Z,e_martinez,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),3,Put hooks on shower courtain
462.816559856,2026-03-03T10:37:25.766Z,e_cabezas,True,,4,Put pasta in jars
257.106802489,2026-03-03T10:47:21.229Z,e_martinez,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),3,Put hooks on shower courtain
303.345067567,2026-03-03T10:48:45.293Z,c_becerra,True,,1,Close bags with twist ties
169.27756035,2026-03-03T10:52:44.065Z,e_martinez,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),3,Put hooks on shower courtain
211.997226059,2026-03-03T10:54:49.124Z,c_becerra,True,,1,Close bags with twist ties
617.450532787,2026-03-03T10:48:03.501Z,e_cabezas,True,,4,Put crystal tubes on their holder and stuff them with colored sticks
101.779217137,2026-03-03T11:07:22.091Z,l_aguilera,True,,4,Put crystal tubes on their holder and stuff them with colored sticks
219.41853041,2026-03-03T11:06:12.937Z,c_becerra,True,,1,Close bags with twist ties
96.97052763,2026-03-03T11:10:13.150Z,l_aguilera,True,,4,Put crystal tubes on their holder and stuff them with colored sticks
148.715470723,2026-03-03T11:11:01.339Z,c_becerra,True,,1,Put crystal tubes on their holder and stuff them with colored sticks
100.514322577,2026-03-03T11:13:54.133Z,l_aguilera,True,,4,Put crystal tubes on their holder and stuff them with colored sticks
112.807084821,2026-03-03T11:14:11.458Z,c_becerra,True,,1,Put crystal tubes on their holder and stuff them with colored sticks
278.69947619,2026-03-03T11:12:13.116Z,d_vargas,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),3,Package earphones
79.417073751,2026-03-03T11:16:28.599Z,l_aguilera,False,TOO_SHORT (79.4s < 90.0s),4,Put crystal tubes on their holder and stuff them with colored sticks
89.97629223,2026-03-03T11:16:46.873Z,c_becerra,False,TOO_SHORT (90.0s < 90.0s),1,Put crystal tubes on their holder and stuff them with colored sticks
102.007178266,2026-03-03T11:18:57.907Z,c_becerra,True,,1,Put crystal tubes on their holder and stuff them with colored sticks
210.303893005,2026-03-03T11:17:24.792Z,d_vargas,True,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0),3,Package earphones
98.97097957,2026-03-03T11:54:00.728Z,l_aguilera,True,,4,Put crystal tubes on their holder and stuff them with colored sticks
95.604372635,2026-03-03T11:57:00.555Z,l_aguilera,True,,4,Put crystal tubes on their holder and stuff them with colored sticks
110.589079784,2026-03-03T11:58:49.034Z,d_lopez,True,,1,Put crystal tubes on their holder and stuff them with colored sticks
82.06508119,2026-03-03T11:59:20.317Z,l_aguilera,False,TOO_SHORT (82.1s < 90.0s),4,Put crystal tubes on their holder and stuff them with colored sticks
85.612583377,2026-03-03T12:01:37.719Z,l_aguilera,False,TOO_SHORT (85.6s < 90.0s),4,Put crystal tubes on their holder and stuff them with colored sticks
99.135693754,2026-03-03T12:02:01.155Z,d_lopez,True,,1,Put crystal tubes on their holder and stuff them with colored sticks
81.650553327,2026-03-03T12:03:58.523Z,l_aguilera,False,TOO_SHORT (81.7s < 90.0s),4,Put crystal tubes on their holder and stuff them with colored sticks
114.687611123,2026-03-03T12:05:10.270Z,d_lopez,True,,1,Put crystal tubes on their holder and stuff them with colored sticks
133.057800377,2026-03-03T12:06:34.662Z,l_aguilera,True,,4,Put crystal tubes on their holder and stuff them with colored sticks
112.741655223,2026-03-03T12:08:20.225Z,d_lopez,True,,1,Put crystal tubes on their holder and stuff them with colored sticks
91.786761859,2026-03-03T12:11:20.154Z,d_lopez,True,,1,Put crystal tubes on their holder and stuff them with colored sticks
148.625858252,2026-03-03T12:11:43.989Z,l_aguilera,True,,4,Put hooks on shower courtain
107.164076398,2026-03-03T12:13:56.441Z,d_lopez,True,,1,Put crystal tubes on their holder and stuff them with colored sticks
121.413507459,2026-03-03T12:15:18.515Z,l_aguilera,True,,4,Put hooks on shower courtain
774.590053565,2026-03-03T12:03:22.134Z,n_mora,True,,3,Package earphones
92.499634786,2026-03-03T12:16:35.702Z,d_lopez,True,,1,Put crystal tubes on their holder and stuff them with colored sticks
109.517228864,2026-03-03T12:18:06.597Z,l_aguilera,True,,4,Put hooks on shower courtain
74.393314526,2026-03-03T12:19:28.127Z,d_lopez,False,TOO_SHORT (74.4s < 90.0s),1,Put crystal tubes on their holder and stuff them with colored sticks
6.622322936,2026-03-03T12:21:40.321Z,l_aguilera,False,TOO_SHORT (6.6s < 90.0s) | BAD_HZ /pika_pose_l (84.6/100.0) | BAD_HZ /gripper_r/data (83.5/120.0) | BAD_HZ /pika_pose_r (84.6/100.0) | BAD_HZ /camera_fisheye_r/ffmpeg (25.4/30.0),4,Put pasta in plastic containers
268.703925194,2026-03-03T12:18:23.181Z,n_mora,True,,3,Put pasta in ziploc bags
94.844927903,2026-03-03T12:22:31.357Z,d_lopez,True,,1,Put crystal tubes on their holder and stuff them with colored sticks
233.996805811,2026-03-03T12:21:54.257Z,l_aguilera,True,,4,Put pasta in plastic containers
85.902842032,2026-03-03T12:25:02.675Z,d_lopez,False,TOO_SHORT (85.9s < 90.0s),1,Put crystal tubes on their holder and stuff them with colored sticks
176.249916368,2026-03-03T12:24:29.659Z,n_mora,True,,3,Put pasta in ziploc bags
96.944151409,2026-03-03T12:28:10.501Z,d_lopez,True,,1,Put crystal tubes on their holder and stuff them with colored sticks
205.58363478,2026-03-03T12:26:35.624Z,l_aguilera,True,,4,Put pasta in plastic containers
90.78964576,2026-03-03T12:31:05.816Z,d_lopez,True,,1,Put crystal tubes on their holder and stuff them with colored sticks
101.820012189,2026-03-03T12:31:16.788Z,l_aguilera,True,,4,Put pasta in plastic containers
88.590009934,2026-03-03T12:34:13.446Z,d_lopez,False,TOO_SHORT (88.6s < 90.0s),1,Put crystal tubes on their holder and stuff them with colored sticks
89.349673224,2026-03-03T12:34:26.381Z,l_aguilera,False,TOO_SHORT (89.3s < 90.0s),4,Put pasta in plastic containers
50.407899534,2026-03-03T12:36:44.840Z,d_lopez,False,TOO_SHORT (50.4s < 90.0s),1,Put crystal tubes on their holder and stuff them with colored sticks
86.79982661,2026-03-03T12:36:43.267Z,l_aguilera,False,TOO_SHORT (86.8s < 90.0s),4,Put pasta in plastic containers
92.338964462,2026-03-03T12:38:22.873Z,d_lopez,True,,1,Put crystal tubes on their holder and stuff them with colored sticks
80.794457107,2026-03-03T12:39:02.163Z,l_aguilera,False,TOO_SHORT (80.8s < 90.0s),4,Put pasta in plastic containers
449.897437035,2026-03-03T12:33:39.307Z,n_mora,True,,3,Package a sewing set
81.18939809,2026-03-03T12:40:49.079Z,d_lopez,False,TOO_SHORT (81.2s < 90.0s),1,Put crystal tubes on their holder and stuff them with colored sticks
83.77746364,2026-03-03T12:43:15.932Z,d_lopez,False,TOO_SHORT (83.8s < 90.0s),1,Put crystal tubes on their holder and stuff them with colored sticks
122.304043668,2026-03-03T12:42:44.039Z,l_aguilera,True,,4,Fold a T Shirt
95.292665224,2026-03-03T12:45:20.356Z,d_lopez,True,,1,Put crystal tubes on their holder and stuff them with colored sticks
146.814100707,2026-03-03T12:45:49.836Z,l_aguilera,True,,4,Fold a T Shirt
84.272567039,2026-03-03T12:48:46.757Z,d_lopez,False,TOO_SHORT (84.3s < 90.0s),1,Put crystal tubes on their holder and stuff them with colored sticks
99.209345521,2026-03-03T12:49:12.777Z,l_aguilera,True,,4,Fold a T Shirt
355.852828128,2026-03-03T12:44:50.438Z,n_mora,True,,3,Package a sewing set
77.443377714,2026-03-03T12:51:46.780Z,l_aguilera,False,TOO_SHORT (77.4s < 90.0s),4,Put crystal tubes on their holder and stuff them with colored sticks
98.232830581,2026-03-03T12:52:04.783Z,d_lopez,True,,1,Put crystal tubes on their holder and stuff them with colored sticks
87.275130333,2026-03-03T12:54:09.686Z,l_aguilera,False,TOO_SHORT (87.3s < 90.0s),4,Put crystal tubes on their holder and stuff them with colored sticks
103.513389297,2026-03-03T12:54:11.375Z,n_mora,True,,3,Built up box (Present)
83.651106177,2026-03-03T12:55:44.382Z,d_lopez,False,TOO_SHORT (83.7s < 90.0s),1,Put crystal tubes on their holder and stuff them with colored sticks
80.329007006,2026-03-03T12:56:33.720Z,l_aguilera,False,TOO_SHORT (80.3s < 90.0s),4,Put crystal tubes on their holder and stuff them with colored sticks
94.979699113,2026-03-03T12:56:42.874Z,n_mora,True,,3,Built up box (Present)
30.540004571,2026-03-03T12:58:58.794Z,l_aguilera,False,TOO_SHORT (30.5s < 90.0s),4,Put crystal tubes on their holder and stuff them with colored sticks
357.359679802,2026-03-03T13:07:57.680Z,e_martinez,True,,3,Put pasta in ziploc bags
96.512214062,2026-03-03T13:16:05.828Z,d_lopez,True,,1,Put crystal tubes on their holder and stuff them with colored sticks
533.598567878,2026-03-03T13:08:52.753Z,e_cabezas,True,,4,Put crystal tubes on their holder and stuff them with colored sticks
407.042972873,2026-03-03T13:15:02.415Z,e_martinez,True,,3,Put pasta in ziploc bags
461.601611686,2026-03-03T13:20:15.801Z,c_becerra,True,,1,Package earphones
22.338591359,2026-03-03T13:29:32.153Z,c_becerra,False,TOO_SHORT (22.3s < 90.0s),1,Meassure 5 grams of rice and put it on a jar
296.632553718,2026-03-03T13:24:02.960Z,e_martinez,True,,3,Package earphones
570.072005219,2026-03-03T13:18:41.760Z,e_cabezas,True,,4,Put crystal tubes on their holder and stuff them with colored sticks
81.062486973,2026-03-03T13:30:25.264Z,e_martinez,False,TOO_SHORT (81.1s < 90.0s),3,Package earphones
190.737241487,2026-03-03T13:30:20.407Z,c_becerra,True,,1,Meassure 5 grams of rice and put it on a jar
348.235797818,2026-03-03T13:29:26.017Z,e_cabezas,True,,4,Put crystal tubes on their holder and stuff them with colored sticks
122.110956258,2026-03-03T13:36:29.929Z,c_becerra,True,,1,Put crystal tubes on their holder and stuff them with colored sticks
103.558917511,2026-03-03T13:39:57.838Z,c_becerra,True,,1,Put crystal tubes on their holder and stuff them with colored sticks
397.34803492,2026-03-03T13:37:44.343Z,e_cabezas,True,,4,Build Up Box (Mailer)
110.761793587,2026-03-03T13:44:15.405Z,c_becerra,True,,1,Put crystal tubes on their holder and stuff them with colored sticks
309.304767803,2026-03-03T13:48:29.945Z,c_becerra,True,,1,Close bags with twist ties
333.45340185,2026-03-03T13:48:11.694Z,e_martinez,True,,3,Package earphones
601.044820684,2026-03-03T13:47:09.694Z,e_cabezas,True,,4,Button a shirt
266.20353781,2026-03-03T13:55:03.643Z,c_becerra,True,,1,Close bags with twist ties
119.209413026,2026-03-03T13:58:06.037Z,e_cabezas,True,,4,Put crystal tubes on their holder and stuff them with colored sticks
430.12178995,2026-03-03T13:58:46.485Z,e_martinez,True,,3,Package earphones
301.894246575,2026-03-03T14:07:10.221Z,c_becerra,True,,1,Close bags with twist ties
331.021185906,2026-03-03T14:09:10.997Z,d_vargas,True,,3,Package earphones
140.262274062,2026-03-03T14:13:14.588Z,c_becerra,True,,1,Put pasta in plastic containers
532.819833617,2026-03-03T14:07:11.747Z,e_cabezas,True,,4,Button a shirt
132.11195918,2026-03-03T14:16:31.235Z,c_becerra,True,,1,Put pasta in plastic containers
127.38765069,2026-03-03T14:19:15.340Z,c_becerra,True,,1,Put pasta in plastic containers
330.93538229,2026-03-03T14:15:25.468Z,d_vargas,True,,3,Package earphones
92.452313441,2026-03-03T14:23:03.980Z,c_becerra,True,,1,Built up box (Present)
179.639489336,2026-03-03T14:21:29.741Z,d_vargas,True,,3,Package earphones
79.503846331,2026-03-03T14:25:09.088Z,c_becerra,False,TOO_SHORT (79.5s < 90.0s),1,Built up box (Present)
89.449973283,2026-03-03T14:26:59.524Z,c_becerra,False,TOO_SHORT (89.4s < 90.0s),1,Built up box (Present)
615.682196097,2026-03-03T14:17:02.353Z,e_cabezas,True,,4,Button a shirt
89.23087442,2026-03-03T14:28:57.863Z,c_becerra,False,TOO_SHORT (89.2s < 90.0s),1,Built up box (Present)
309.298880268,2026-03-03T14:25:10.040Z,d_vargas,True,,3,Package earphones
170.587928567,2026-03-03T14:28:33.915Z,e_cabezas,True,,4,Button a shirt
513.154477655,2026-03-03T14:30:35.176Z,d_vargas,True,,3,Package earphones
495.56352278,2026-03-03T14:31:50.254Z,c_becerra,True,,1,Tie Shoelaces
571.847396823,2026-03-03T14:40:08.244Z,d_vargas,True,,3,Package earphones
564.352911648,2026-03-03T14:41:43.454Z,c_becerra,True,,1,Tie Shoelaces
184.950468648,2026-03-03T14:53:17.329Z,c_becerra,True,,1,Pack on a cardboard box (Present)
513.959852863,2026-03-03T14:50:31.601Z,d_vargas,True,,3,Put pasta in ziploc bags
125.191424506,2026-03-03T15:09:12.168Z,d_vargas,True,,3,Package a sewing set
232.478328313,2026-03-03T15:08:01.453Z,n_mora,True,BAD_HZ /pika_pose_l (0.0/100.0),1,Put pasta in plastic containers
206.913897546,2026-03-03T15:16:01.269Z,n_mora,True,BAD_HZ /pika_pose_l (0.0/100.0),1,Close bags with twist ties
453.843785004,2026-03-03T15:12:31.162Z,d_vargas,True,,3,Package a sewing set
138.349429729,2026-03-03T15:22:48.416Z,n_mora,True,BAD_HZ /pika_pose_l (0.0/100.0),1,Close bags with twist ties
264.369560303,2026-03-03T15:22:34.249Z,d_vargas,True,,3,Thread a needle
166.368471509,2026-03-03T15:27:36.224Z,d_vargas,True,,3,Thread a needle
271.886835674,2026-03-03T15:28:47.874Z,n_mora,True,BAD_HZ /pika_pose_l (0.0/100.0),1,Package earphones
295.188320942,2026-03-03T15:31:57.702Z,d_vargas,True,,3,Thread a needle
187.52879847,2026-03-03T15:37:53.051Z,d_vargas,True,,3,Thread a needle
279.559584577,2026-03-03T15:42:42.369Z,d_vargas,True,,3,Thread a needle
174.393610776,2026-03-03T15:48:01.414Z,d_vargas,True,,3,Thread a needle
678.825464784,2026-03-03T15:39:53.162Z,n_mora,True,,1,Tie Shoelaces
129.875557426,2026-03-03T15:53:25.680Z,n_mora,True,,1,Put crystal tubes on their holder and stuff them with colored sticks
341.658002799,2026-03-03T15:51:08.535Z,d_vargas,True,,3,Thread a needle
120.952158832,2026-03-03T15:57:26.053Z,d_vargas,True,,3,Thread a needle
329.040742164,2026-03-03T16:05:57.136Z,d_vargas,True,,3,Package earphones
245.162768594,2026-03-03T16:13:03.270Z,d_vargas,True,,3,Package earphones
305.115528037,2026-03-03T16:19:07.308Z,d_vargas,True,,3,Package earphones
320.66874367,2026-03-03T16:24:40.809Z,d_vargas,True,,3,Package earphones
23.851770795,2026-03-03T16:32:02.257Z,d_vargas,False,TOO_SHORT (23.9s < 90.0s),3,Put pasta in ziploc bags
444.735820028,2026-03-03T16:32:40.858Z,d_vargas,True,,3,Put pasta in ziploc bags
553.984784797,2026-03-03T16:41:27.957Z,d_vargas,True,,3,Package a sewing set
287.4714402,2026-03-03T16:53:28.880Z,d_vargas,True,,3,Thread a needle
503.574311043,2026-03-04T07:04:30.546Z,c_becerra,True,,3,Package a sewing set
538.423561108,2026-03-04T07:09:39.680Z,e_cabezas,True,,1,Built up box (Present)
583.235996834,2026-03-04T07:09:55.384Z,n_mora,True,,4,Put pasta in jars
382.172551852,2026-03-04T07:16:38.474Z,c_becerra,True,,3,Package a sewing set
114.686870735,2026-03-04T07:26:58.845Z,e_cabezas,True,,1,Built up box (Present)
40.594383599,2026-03-04T07:31:44.001Z,e_cabezas,False,TOO_SHORT (40.6s < 90.0s),1,Built up box (Present)
508.736118234,2026-03-04T07:23:58.153Z,c_becerra,True,,3,Put pasta in ziploc bags
496.494722963,2026-03-04T07:24:45.906Z,n_mora,True,,4,Put pasta in jars
78.966097883,2026-03-04T07:37:07.383Z,e_cabezas,False,TOO_SHORT (79.0s < 90.0s),1,Built up box (Present)
340.29008757,2026-03-04T07:35:37.905Z,n_mora,True,,4,Put pasta in jars
449.434581762,2026-03-04T07:34:03.159Z,c_becerra,True,,3,Put pasta in ziploc bags
140.807673765,2026-03-04T07:43:22.831Z,n_mora,True,,4,Put pasta in jars
423.114059333,2026-03-04T07:41:39.686Z,e_cabezas,True,,1,Built up box (Present)
219.273190083,2026-03-04T07:45:53.698Z,c_becerra,True,,3,Thread a needle
501.547645592,2026-03-04T07:43:40.119Z,d_lopez,True,,2,Put pasta in jars
205.394691479,2026-03-04T07:50:32.094Z,c_becerra,True,,3,Thread a needle
221.250498585,2026-03-04T07:51:43.996Z,n_mora,True,,4,Put pasta in jars
238.82790569,2026-03-04T07:55:25.083Z,c_becerra,True,,3,Thread a needle
185.849974936,2026-03-04T07:56:55.336Z,n_mora,True,,4,Put pasta in jars
492.543122421,2026-03-04T07:51:18.524Z,e_cabezas,True,,1,Package earphones
98.559627944,2026-03-04T08:06:22.142Z,d_lopez,True,,2,Put crystal tubes on their holder and stuff them with colored sticks
87.00653821,2026-03-04T08:09:05.997Z,d_lopez,False,TOO_SHORT (87.0s < 90.0s),2,Put crystal tubes on their holder and stuff them with colored sticks
219.564972298,2026-03-04T08:07:17.515Z,l_aguilera,True,,4,Put pasta in plastic containers
104.808016726,2026-03-04T08:11:14.728Z,d_lopez,True,,2,Put crystal tubes on their holder and stuff them with colored sticks
282.576486199,2026-03-04T08:07:49.111Z,e_martinez,True,,3,Thread a needle
99.063861187,2026-03-04T08:14:26.180Z,d_lopez,True,,2,Put crystal tubes on their holder and stuff them with colored sticks
175.828766874,2026-03-04T08:12:46.466Z,l_aguilera,True,,4,Put pasta in plastic containers
510.311128662,2026-03-04T08:06:54.984Z,e_cabezas,True,,1,Package plastic ice cubes
242.336552755,2026-03-04T08:13:51.571Z,e_martinez,True,,3,Thread a needle
90.726477341,2026-03-04T08:17:11.760Z,d_lopez,True,,2,Put crystal tubes on their holder and stuff them with colored sticks
162.213118694,2026-03-04T08:16:28.030Z,l_aguilera,True,,4,Put pasta in plastic containers
8.803128105,2026-03-04T08:20:17.713Z,l_aguilera,False,TOO_SHORT (8.8s < 90.0s),4,Put pasta in plastic containers
78.10553684,2026-03-04T08:19:38.323Z,d_lopez,False,TOO_SHORT (78.1s < 90.0s),2,Put crystal tubes on their holder and stuff them with colored sticks
105.007184787,2026-03-04T08:21:42.709Z,d_lopez,True,,2,Put crystal tubes on their holder and stuff them with colored sticks
193.688618118,2026-03-04T08:20:39.129Z,l_aguilera,True,,4,Put pasta in plastic containers
85.423721218,2026-03-04T08:24:10.120Z,d_lopez,False,TOO_SHORT (85.4s < 90.0s),2,Put crystal tubes on their holder and stuff them with colored sticks
331.486804077,2026-03-04T08:21:09.468Z,e_martinez,True,,3,Package earphones
93.475990088,2026-03-04T08:25:50.446Z,l_aguilera,True,,4,Put pasta in plastic containers
71.325171046,2026-03-04T08:27:00.779Z,d_lopez,False,TOO_SHORT (71.3s < 90.0s),2,Put crystal tubes on their holder and stuff them with colored sticks
667.79284549,2026-03-04T08:16:34.042Z,e_cabezas,True,,1,Package plastic ice cubes
57.405181694,2026-03-04T08:28:22.343Z,l_aguilera,False,TOO_SHORT (57.4s < 90.0s),4,Put pasta in plastic containers
89.563687237,2026-03-04T08:28:59.567Z,d_lopez,False,TOO_SHORT (89.6s < 90.0s),2,Put crystal tubes on their holder and stuff them with colored sticks
97.977244097,2026-03-04T08:31:02.545Z,d_lopez,True,,2,Put crystal tubes on their holder and stuff them with colored sticks
267.784366506,2026-03-04T08:28:53.627Z,e_martinez,True,,3,Put hooks on shower courtain
154.020502391,2026-03-04T08:31:42.689Z,l_aguilera,True,,4,Fold a T Shirt
114.136337238,2026-03-04T08:35:35.564Z,l_aguilera,True,,4,Fold a T Shirt
89.09286973,2026-03-04T08:37:55.461Z,d_lopez,False,TOO_SHORT (89.1s < 90.0s),2,Put crystal tubes on their holder and stuff them with colored sticks
225.252005494,2026-03-04T08:35:06.792Z,e_martinez,True,,3,Put hooks on shower courtain
591.987133999,2026-03-04T08:29:01.300Z,e_cabezas,True,,1,Package plastic ice cubes
81.128155249,2026-03-04T08:40:12.052Z,d_lopez,False,TOO_SHORT (81.1s < 90.0s),2,Put crystal tubes on their holder and stuff them with colored sticks
121.942423284,2026-03-04T08:41:17.319Z,l_aguilera,True,,4,Fold a T Shirt
110.426464828,2026-03-04T08:42:39.159Z,d_lopez,True,,2,Put crystal tubes on their holder and stuff them with colored sticks
92.40992864,2026-03-04T08:44:31.170Z,l_aguilera,True,,4,Fold a T Shirt
107.760259624,2026-03-04T08:45:39.426Z,d_lopez,True,,2,Put crystal tubes on their holder and stuff them with colored sticks
87.481885799,2026-03-04T08:47:03.332Z,l_aguilera,False,TOO_SHORT (87.5s < 90.0s),4,Fold a T Shirt
436.116669504,2026-03-04T08:41:35.657Z,e_martinez,True,,3,Put pasta in ziploc bags
119.532935915,2026-03-04T08:48:36.447Z,d_lopez,True,,2,Put crystal tubes on their holder and stuff them with colored sticks
101.082058712,2026-03-04T08:49:39.622Z,l_aguilera,True,,4,Put crystal tubes on their holder and stuff them with colored sticks
600.004996666,2026-03-04T08:40:30.680Z,e_cabezas,True,,1,Package plastic ice cubes
91.512145232,2026-03-04T08:51:26.322Z,d_lopez,True,,2,Put crystal tubes on their holder and stuff them with colored sticks
85.410972117,2026-03-04T08:52:18.768Z,l_aguilera,False,TOO_SHORT (85.4s < 90.0s),4,Put crystal tubes on their holder and stuff them with colored sticks
112.170768614,2026-03-04T08:53:40.165Z,d_lopez,True,,2,Put crystal tubes on their holder and stuff them with colored sticks
82.235788449,2026-03-04T08:55:05.130Z,l_aguilera,False,TOO_SHORT (82.2s < 90.0s),4,Put crystal tubes on their holder and stuff them with colored sticks
100.928006309,2026-03-04T08:56:39.824Z,d_lopez,True,,2,Put crystal tubes on their holder and stuff them with colored sticks
72.951471034,2026-03-04T08:57:21.396Z,l_aguilera,False,TOO_SHORT (73.0s < 90.0s),4,Put crystal tubes on their holder and stuff them with colored sticks
5.59672302,2026-03-04T08:59:07.500Z,d_lopez,False,TOO_SHORT (5.6s < 90.0s) | BAD_HZ /camera_fisheye_l/ffmpeg (24.5/30.0) | BAD_HZ /pika_pose_l (82.7/100.0) | BAD_HZ /gripper_l/data (100.1/120.0) | BAD_HZ /pika_pose_r (82.7/100.0),2,Put crystal tubes on their holder and stuff them with colored sticks
505.942782356,2026-03-04T08:51:16.208Z,e_cabezas,True,,1,Package plastic ice cubes
408.891421352,2026-03-04T08:53:45.802Z,e_martinez,True,,3,Package a sewing set
143.162441476,2026-03-04T09:06:30.973Z,p_alvarez,True,,2,Put crystal tubes on their holder and stuff them with colored sticks
166.800037727,2026-03-04T09:06:52.250Z,n_mora,True,,4,Put crystal tubes on their holder and stuff them with colored sticks
138.655263668,2026-03-04T09:10:48.845Z,n_mora,True,,4,Put crystal tubes on their holder and stuff them with colored sticks
537.684767195,2026-03-04T09:06:11.785Z,e_cabezas,True,,1,Package plastic ice cubes
140.130666253,2026-03-04T09:14:35.983Z,n_mora,True,,4,Put crystal tubes on their holder and stuff them with colored sticks
555.537235191,2026-03-04T09:08:18.337Z,d_vargas,True,,3,Package a sewing set
117.315943022,2026-03-04T09:19:49.699Z,n_mora,True,,4,Fold a shirt
560.792547363,2026-03-04T09:15:08.300Z,p_alvarez,True,,2,Tie Shoelaces
240.754518877,2026-03-04T09:23:12.142Z,n_mora,True,,4,Fold a shirt
1.021204833,2026-03-04T09:27:13.496Z,n_mora,False,TOO_SHORT (1.0s < 90.0s) | MISSING_CRIT /pika_pose_r | BAD_HZ /camera_r/ffmpeg (2.0/30.0) | MISSING_CRIT /pika_pose_l,4,Fold a shirt
374.424205175,2026-03-04T09:21:50.189Z,d_vargas,True,,3,Package earphones
684.731875388,2026-03-04T09:15:59.428Z,e_cabezas,True,,1,Package plastic ice cubes
209.901408356,2026-03-04T09:28:21.175Z,p_alvarez,True,,2,Build Up Box (Mailer)
190.471267875,2026-03-04T09:28:37.091Z,d_vargas,True,,3,Package earphones
